Ticker,Sector,Industry,Stock_Type,Year,Price,Funda_Score,Funda_Label,GPM (%) | Raw,GPM (%) | Skor(1-5),GPM (%) | Bobot,GPM (%) | Kontribusi,OPM (%) | Raw,OPM (%) | Skor(1-5),OPM (%) | Bobot,OPM (%) | Kontribusi,NPM (%) | Raw,NPM (%) | Skor(1-5),NPM (%) | Bobot,NPM (%) | Kontribusi,ROE (%) | Raw,ROE (%) | Skor(1-5),ROE (%) | Bobot,ROE (%) | Kontribusi,ROA (%) | Raw,ROA (%) | Skor(1-5),ROA (%) | Bobot,ROA (%) | Kontribusi,FCF/Net Income | Raw,FCF/Net Income | Skor(1-5),FCF/Net Income | Bobot,FCF/Net Income | Kontribusi,DER (x) | Raw,DER (x) | Skor(1-5),DER (x) | Bobot,DER (x) | Kontribusi,DAR (x) | Raw,DAR (x) | Skor(1-5),DAR (x) | Bobot,DAR (x) | Kontribusi,Interest Cov. (x) | Raw,Interest Cov. (x) | Skor(1-5),Interest Cov. (x) | Bobot,Interest Cov. (x) | Kontribusi,Net Debt/EBITDA (x) | Raw,Net Debt/EBITDA (x) | Skor(1-5),Net Debt/EBITDA (x) | Bobot,Net Debt/EBITDA (x) | Kontribusi,PER (x) | Raw,PER (x) | Skor(1-5),PER (x) | Bobot,PER (x) | Kontribusi,PBV (x) | Raw,PBV (x) | Skor(1-5),PBV (x) | Bobot,PBV (x) | Kontribusi,EV/EBITDA (x) | Raw,EV/EBITDA (x) | Skor(1-5),EV/EBITDA (x) | Bobot,EV/EBITDA (x) | Kontribusi,Div. Yield (%) | Raw,Div. Yield (%) | Skor(1-5),Div. Yield (%) | Bobot,Div. Yield (%) | Kontribusi,Revenue CAGR 3Y (%) | Raw,Revenue CAGR 3Y (%) | Skor(1-5),Revenue CAGR 3Y (%) | Bobot,Revenue CAGR 3Y (%) | Kontribusi,EPS CAGR 3Y (%) | Raw,EPS CAGR 3Y (%) | Skor(1-5),EPS CAGR 3Y (%) | Bobot,EPS CAGR 3Y (%) | Kontribusi,Current Ratio (x) | Raw,Current Ratio (x) | Skor(1-5),Current Ratio (x) | Bobot,Current Ratio (x) | Kontribusi,Inventory TO (x) | Raw,Inventory TO (x) | Skor(1-5),Inventory TO (x) | Bobot,Inventory TO (x) | Kontribusi,Asset Turnover (x) | Raw,Asset Turnover (x) | Skor(1-5),Asset Turnover (x) | Bobot,Asset Turnover (x) | Kontribusi,Receivables TO (x) | Raw,Receivables TO (x) | Skor(1-5),Receivables TO (x) | Bobot,Receivables TO (x) | Kontribusi,Cash Conv. Cycle (hari) | Raw,Cash Conv. Cycle (hari) | Skor(1-5),Cash Conv. Cycle (hari) | Bobot,Cash Conv. Cycle (hari) | Kontribusi,NPM Bank (%) | Raw,NPM Bank (%) | Skor(1-5),NPM Bank (%) | Bobot,NPM Bank (%) | Kontribusi,ROE Bank (%) | Raw,ROE Bank (%) | Skor(1-5),ROE Bank (%) | Bobot,ROE Bank (%) | Kontribusi,ROA Bank (%) | Raw,ROA Bank (%) | Skor(1-5),ROA Bank (%) | Bobot,ROA Bank (%) | Kontribusi,FCF/Net Income Bank | Raw,FCF/Net Income Bank | Skor(1-5),FCF/Net Income Bank | Bobot,FCF/Net Income Bank | Kontribusi,Risk Factor | Raw,Risk Factor | Skor(1-5),Risk Factor | Bobot,Risk Factor | Kontribusi,Asset Turnover Bank (x) | Raw,Asset Turnover Bank (x) | Skor(1-5),Asset Turnover Bank (x) | Bobot,Asset Turnover Bank (x) | Kontribusi,PER Bank (x) | Raw,PER Bank (x) | Skor(1-5),PER Bank (x) | Bobot,PER Bank (x) | Kontribusi,PBV Bank (x) | Raw,PBV Bank (x) | Skor(1-5),PBV Bank (x) | Bobot,PBV Bank (x) | Kontribusi,Div. Yield Bank (%) | Raw,Div. Yield Bank (%) | Skor(1-5),Div. Yield Bank (%) | Bobot,Div. Yield Bank (%) | Kontribusi,Revenue CAGR 3Y Bank (%) | Raw,Revenue CAGR 3Y Bank (%) | Skor(1-5),Revenue CAGR 3Y Bank (%) | Bobot,Revenue CAGR 3Y Bank (%) | Kontribusi,EPS CAGR 3Y Bank (%) | Raw,EPS CAGR 3Y Bank (%) | Skor(1-5),EPS CAGR 3Y Bank (%) | Bobot,EPS CAGR 3Y Bank (%) | Kontribusi,GPM Karya (%) | Raw,GPM Karya (%) | Skor(1-5),GPM Karya (%) | Bobot,GPM Karya (%) | Kontribusi,OPM Karya (%) | Raw,OPM Karya (%) | Skor(1-5),OPM Karya (%) | Bobot,OPM Karya (%) | Kontribusi,DER Karya (x) | Raw,DER Karya (x) | Skor(1-5),DER Karya (x) | Bobot,DER Karya (x) | Kontribusi,Interest Cov. Karya (x) | Raw,Interest Cov. Karya (x) | Skor(1-5),Interest Cov. Karya (x) | Bobot,Interest Cov. Karya (x) | Kontribusi,Net Debt/EBITDA Karya (x) | Raw,Net Debt/EBITDA Karya (x) | Skor(1-5),Net Debt/EBITDA Karya (x) | Bobot,Net Debt/EBITDA Karya (x) | Kontribusi,Current Ratio Karya (x) | Raw,Current Ratio Karya (x) | Skor(1-5),Current Ratio Karya (x) | Bobot,Current Ratio Karya (x) | Kontribusi,Receivables TO Karya (x) | Raw,Receivables TO Karya (x) | Skor(1-5),Receivables TO Karya (x) | Bobot,Receivables TO Karya (x) | Kontribusi
DIVA.JK,Technology,Software - Application,umum,2023,238,5.4,🟡 CUKUP,2.6926,1,0.03,0.03,0.2523,1,0.08,0.08,-33.1574,1,0.08,0.08,-155.0128,1,0.12,0.12,-126.0763,1,0.04,0.04,,,0.05,0,0.1662,5,0.06,0.3,0.1352,5,0.02,0.1,1.9822,2,0.06,0.12,0.7395,5,0.06,0.3,,,0.06,0,0.4125,5,0.06,0.3,35.713,2,0.05,0.1,0,2,0.06,0.12,,,0.03,0,,,0.03,0,6.2078,5,0.03,0.15,34.9566,5,0.03,0.15,3.8024,5,0.03,0.15,19.0134,5,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIVA.JK,Technology,Software - Application,umum,2022,945,5.1,🟡 CUKUP,2.248,1,0.03,0.03,0.2534,1,0.08,0.08,0.0872,2,0.08,0.16,0.2019,1,0.12,0.12,0.1816,1,0.04,0.04,,,0.05,0,0.0896,5,0.06,0.3,0.0806,5,0.02,0.1,1.9115,2,0.06,0.12,-1,5,0.06,0.3,318.0291,1,0.06,0.06,0.6422,4,0.06,0.24,106.4773,1,0.05,0.05,0.5185,2,0.06,0.12,,,0.03,0,,,0.03,0,12.0039,5,0.03,0.15,35.9632,5,0.03,0.15,2.0823,5,0.03,0.15,36.4399,5,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIVA.JK,Technology,Software - Application,umum,2021,2150,3.39,❌ BURUK,0,1,0.03,0.03,0,1,0.08,0.08,0,2,0.08,0.16,0,1,0.12,0.12,0,1,0.04,0.04,,,0.05,0,0,5,0.06,0.3,0,5,0.02,0.1,0,1,0.06,0.06,,,0.06,0,,,0.06,0,,,0.06,0,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMMX.JK,Industrials,Entertainment,umum,TTM,232,6.07,🟡 CUKUP,16.4644,2,0.03,0.06,7.8484,2,0.08,0.16,9.9556,3,0.08,0.24,10.0834,3,0.12,0.36,7.9786,4,0.04,0.16,,,0.05,0,0.2587,5,0.06,0.3,0.2047,4,0.02,0.08,37.6374,5,0.06,0.3,,,0.06,0,24.3827,2,0.06,0.12,2.4586,2,0.06,0.12,,,0.05,0,0,2,0.06,0.12,-29.0799,1,0.03,0.03,,,0.03,0,3.0932,5,0.03,0.15,5.8069,4,0.03,0.12,0.8014,4,0.03,0.12,3.9587,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMMX.JK,Industrials,Entertainment,umum,2025,380,5.98,🟡 CUKUP,16.4644,2,0.03,0.06,7.8484,2,0.08,0.16,9.9556,3,0.08,0.24,10.0834,3,0.12,0.36,7.9786,4,0.04,0.16,,,0.05,0,0.2587,5,0.06,0.3,0.2047,4,0.02,0.08,37.6374,5,0.06,0.3,-1,5,0.06,0.3,42.3186,1,0.06,0.06,4.2671,1,0.06,0.06,52.0218,1,0.05,0.05,0,2,0.06,0.12,-28.9958,1,0.03,0.03,131.5993,5,0.03,0.15,3.0932,5,0.03,0.15,5.8069,4,0.03,0.12,0.8014,4,0.03,0.12,3.9587,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMMX.JK,Industrials,Entertainment,umum,2024,246,5.13,🟡 CUKUP,6.9977,1,0.03,0.03,2.0169,1,0.08,0.08,-4.3706,1,0.08,0.08,-8.3314,1,0.12,0.12,-6.6048,1,0.04,0.04,,,0.05,0,0.2387,5,0.06,0.3,0.1892,5,0.02,0.1,11.0004,5,0.06,0.3,-1,5,0.06,0.3,,,0.06,0,3.0672,1,0.06,0.06,74.3455,1,0.05,0.05,0,2,0.06,0.12,,,0.03,0,,,0.03,0,3.0315,5,0.03,0.15,14.1341,5,0.03,0.15,1.5112,5,0.03,0.15,15.6948,5,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMMX.JK,Industrials,Entertainment,umum,2023,314,4.94,⚠️ KURANG,4.1504,1,0.03,0.03,1.186,1,0.08,0.08,-13.561,1,0.08,0.08,-39.6437,1,0.12,0.12,-30.3887,1,0.04,0.04,,,0.05,0,0.2919,5,0.06,0.3,0.2237,4,0.02,0.08,6.3489,4,0.06,0.24,-1,5,0.06,0.3,,,0.06,0,3.6302,1,0.06,0.06,101.0848,1,0.05,0.05,0,2,0.06,0.12,,,0.03,0,,,0.03,0,2.5905,5,0.03,0.15,25.0775,5,0.03,0.15,2.2409,5,0.03,0.15,27.7485,5,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMMX.JK,Industrials,Entertainment,umum,2022,990,4.79,⚠️ KURANG,3.6883,1,0.03,0.03,0.7899,1,0.08,0.08,0.2869,2,0.08,0.16,0.5998,1,0.12,0.12,0.49,1,0.04,0.04,,,0.05,0,0.2051,5,0.06,0.3,0.1676,5,0.02,0.1,3.2061,3,0.06,0.18,-1,5,0.06,0.3,1369.6037,1,0.06,0.06,8.2149,1,0.06,0.06,489.2561,1,0.05,0.05,0,2,0.06,0.12,,,0.03,0,,,0.03,0,5.1247,5,0.03,0.15,23.8184,5,0.03,0.15,1.7081,5,0.03,0.15,10.2565,4,0.02,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMMX.JK,Industrials,Entertainment,umum,2021,2720,3.39,❌ BURUK,0,1,0.03,0.03,0,1,0.08,0.08,0,2,0.08,0.16,0,1,0.12,0.12,0,1,0.04,0.04,,,0.05,0,0,5,0.06,0.3,0,5,0.02,0.1,0,1,0.06,0.06,,,0.06,0,,,0.06,0,,,0.06,0,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDGE.JK,Technology,Software,umum,TTM,4790,5.14,🟡 CUKUP,46.172,4,0.03,0.12,30.7161,5,0.08,0.4,17.2848,5,0.08,0.4,8.2353,3,0.12,0.36,2.7539,2,0.04,0.08,,,0.05,0,1.9875,2,0.06,0.12,0.6646,2,0.02,0.04,2.4566,3,0.06,0.18,,,0.06,0,64.4167,1,0.06,0.06,5.3049,1,0.06,0.06,,,0.05,0,0,2,0.06,0.12,-293.651,1,0.03,0.03,-15.9605,1,0.03,0.03,0.76,1,0.03,0.03,,,0.03,0,0.1593,1,0.03,0.03,3.6772,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDGE.JK,Technology,Software,umum,2025,4510,4.51,⚠️ KURANG,47.5497,4,0.03,0.12,30.6406,5,0.08,0.4,14.3524,4,0.08,0.32,6.6258,2,0.12,0.24,2.2157,2,0.04,0.08,,,0.05,0,1.9875,2,0.06,0.12,0.6646,2,0.02,0.04,2.241,3,0.06,0.18,7.5963,1,0.06,0.06,75.385,1,0.06,0.06,4.9948,1,0.06,0.06,42.9074,1,0.05,0.05,0,2,0.06,0.12,80.0135,5,0.03,0.15,-13.3931,1,0.03,0.03,0.76,1,0.03,0.03,0,1,0.03,0.03,0.1544,1,0.03,0.03,3.5629,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDGE.JK,Technology,Software,umum,2024,3700,6.22,🟡 CUKUP,41.5911,4,0.03,0.12,30.434,5,0.08,0.4,22.8239,5,0.08,0.4,13.6237,4,0.12,0.48,6.6085,4,0.04,0.16,,,0.05,0,1.0583,3,0.06,0.18,0.5134,3,0.02,0.06,8.6555,4,0.06,0.24,2.7397,3,0.06,0.18,32.2085,1,0.06,0.06,4.388,1,0.06,0.06,26.8944,3,0.05,0.15,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0.9471,2,0.03,0.06,0,1,0.03,0.03,0.2895,1,0.03,0.03,5.8139,2,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDGE.JK,Technology,Software,umum,2023,5050,6.72,✅ BAGUS,44.6567,4,0.03,0.12,33.8126,5,0.08,0.4,26.6306,5,0.08,0.4,17.2638,4,0.12,0.48,9.2936,4,0.04,0.16,,,0.05,0,0.854,4,0.06,0.24,0.4597,3,0.02,0.06,895.1476,5,0.06,0.3,0.8599,5,0.06,0.3,40.3092,1,0.06,0.06,6.9589,1,0.06,0.06,32.6073,2,0.05,0.1,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0.8563,2,0.03,0.06,0,1,0.03,0.03,0.349,2,0.03,0.06,4.8507,2,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDGE.JK,Technology,Software,umum,2022,4000,7.19,✅ BAGUS,38.2208,4,0.03,0.12,28.2752,5,0.08,0.4,22.6282,5,0.08,0.4,15.4219,4,0.12,0.48,11.5853,5,0.04,0.2,,,0.05,0,0.327,5,0.06,0.3,0.2457,4,0.02,0.08,469.6667,5,0.06,0.3,-1,5,0.06,0.3,43.4336,1,0.06,0.06,6.6983,1,0.06,0.06,33.6619,2,0.05,0.1,0,2,0.06,0.12,,,0.03,0,,,0.03,0,1.6731,4,0.03,0.12,0,1,0.03,0.03,0.512,3,0.03,0.09,4.8725,2,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDGE.JK,Technology,Software,umum,2021,4680,3.39,❌ BURUK,0,1,0.03,0.03,0,1,0.08,0.08,0,2,0.08,0.16,0,1,0.12,0.12,0,1,0.04,0.04,,,0.05,0,0,5,0.06,0.3,0,5,0.02,0.1,0,1,0.06,0.06,,,0.06,0,,,0.06,0,,,0.06,0,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.03,0.03,0,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMTK.JK,Industrials,Entertainment,umum,TTM,950,7.53,✅ BAGUS,29.8753,3,0.03,0.09,6.8557,2,0.08,0.16,35.3209,5,0.08,0.4,14.669,4,0.12,0.48,9.6045,4,0.04,0.16,,,0.05,0,0.1607,5,0.06,0.3,0.1052,5,0.02,0.1,8.8855,4,0.06,0.24,,,0.06,0,10.4808,4,0.06,0.24,1.5374,3,0.06,0.18,,,0.05,0,4.9632,4,0.06,0.24,19.3241,4,0.03,0.12,,,0.03,0,7.4187,5,0.03,0.15,7.0287,4,0.03,0.12,0.2719,1,0.03,0.03,5.3637,2,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMTK.JK,Industrials,Entertainment,umum,2024,462.74,5.83,🟡 CUKUP,33.2225,4,0.03,0.12,6.2019,2,0.08,0.16,12.0188,4,0.08,0.32,4.1445,1,0.12,0.12,3.195,3,0.04,0.12,,,0.05,0,0.1812,5,0.06,0.3,0.1397,5,0.02,0.1,7.2235,4,0.06,0.24,-1,5,0.06,0.3,19.3214,3,0.06,0.18,0.8008,4,0.06,0.24,29.4241,1,0.05,0.05,1.8789,2,0.06,0.12,-160.1939,1,0.03,0.03,-36.2423,1,0.03,0.03,3.0762,5,0.03,0.15,6.2511,4,0.03,0.12,0.2658,1,0.03,0.03,4.3389,2,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMTK.JK,Industrials,Entertainment,umum,2023,549.2,4.31,⚠️ KURANG,30.9845,4,0.03,0.12,-0.3481,1,0.08,0.08,-1.5233,1,0.08,0.08,-0.4059,1,0.12,0.12,-0.3282,1,0.04,0.04,,,0.05,0,0.1303,5,0.06,0.3,0.1054,5,0.02,0.1,-0.4009,1,0.06,0.06,,,0.06,0,,,0.06,0,0.971,4,0.06,0.24,,,0.05,0,1.3123,2,0.06,0.12,,,0.03,0,,,0.03,0,4.9329,5,0.03,0.15,4.9237,3,0.03,0.09,0.2155,1,0.03,0.03,3.4303,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMTK.JK,Industrials,Entertainment,umum,2022,952.15,6.83,✅ BAGUS,33.7017,4,0.03,0.12,2.82,1,0.08,0.08,55.2347,5,0.08,0.4,15.2006,4,0.12,0.48,12.2423,5,0.04,0.2,,,0.05,0,0.1277,5,0.06,0.3,0.1028,5,0.02,0.1,3.5517,3,0.06,0.18,-1,5,0.06,0.3,10.7111,4,0.06,0.24,1.6282,3,0.06,0.18,182.7101,1,0.05,0.05,0.6436,2,0.06,0.12,,,0.03,0,,,0.03,0,5.2739,5,0.03,0.15,4.9437,3,0.03,0.09,0.2216,1,0.03,0.03,3.706,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMTK.JK,Industrials,Entertainment,umum,2021,2101.69,7.1,✅ BAGUS,28.8796,3,0.03,0.09,10.367,3,0.08,0.24,44.0719,5,0.08,0.4,19.9042,4,0.12,0.48,14.8268,5,0.04,0.2,,,0.05,0,0.1583,5,0.06,0.3,0.1179,5,0.02,0.1,13.0713,5,0.06,0.3,-1,5,0.06,0.3,22.7439,2,0.06,0.12,4.527,1,0.06,0.06,91.7333,1,0.05,0.05,0.0017,2,0.06,0.12,,,0.03,0,,,0.03,0,4.0332,5,0.03,0.15,9.0909,5,0.03,0.15,0.3364,2,0.03,0.06,5.6227,2,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENVY.JK,Unknown,Unknown,umum,TTM,50,4,⚠️ KURANG,-84.5898,1,0.03,0.03,-808.1435,1,0.08,0.08,-980.4216,1,0.08,0.08,18.0177,4,0.12,0.48,-64.5885,1,0.04,0.04,,,0.05,0,-1.279,5,0.06,0.3,4.5847,1,0.02,0.02,-47.842,1,0.06,0.06,,,0.06,0,,,0.06,0,,,0.06,0,,,0.05,0,0,2,0.06,0.12,-26.7314,1,0.03,0.03,,,0.03,0,0.191,1,0.03,0.03,,,0.03,0,0.0659,1,0.03,0.03,0.4464,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENVY.JK,Unknown,Unknown,umum,2024,50,4.96,⚠️ KURANG,44.6182,4,0.03,0.12,-172.5814,1,0.08,0.08,-261.7773,1,0.08,0.08,28.9096,5,0.12,0.6,-89.099,1,0.04,0.04,,,0.05,0,-1.3245,5,0.06,0.3,4.082,1,0.02,0.02,-58.7735,1,0.06,0.06,,,0.06,0,,,0.06,0,,,0.06,0,,,0.05,0,0,2,0.06,0.12,172.893,5,0.03,0.15,,,0.03,0,0.2098,1,0.03,0.03,0,1,0.03,0.03,0.3404,2,0.03,0.06,1.9648,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENVY.JK,Unknown,Unknown,umum,2023,50,4.6,⚠️ KURANG,-85.4834,1,0.03,0.03,-829.4214,1,0.08,0.08,-1238.6019,1,0.08,0.08,86.6202,5,0.12,0.6,-200.109,1,0.04,0.04,,,0.05,0,-1.6087,5,0.06,0.3,3.7163,1,0.02,0.02,,,0.06,0,,,0.06,0,,,0.06,0,,,0.06,0,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0.2385,1,0.03,0.03,0,1,0.03,0.03,0.1616,1,0.03,0.03,0.7294,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENVY.JK,Unknown,Unknown,umum,2022,50,4.36,⚠️ KURANG,-98.7436,1,0.03,0.03,-979.8699,1,0.08,0.08,-1734.9406,1,0.08,0.08,640.0606,5,0.12,0.6,-95.4263,1,0.04,0.04,,,0.05,0,-8.877,5,0.06,0.3,1.3235,1,0.02,0.02,-3318.8425,1,0.06,0.06,,,0.06,0,,,0.06,0,,,0.06,0,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0.3471,1,0.03,0.03,0,1,0.03,0.03,0.055,1,0.03,0.03,1.4596,1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENVY.JK,Unknown,Unknown,umum,2021,50,2.4,❌ BURUK,-1166.581,1,0.03,0.03,-14335.7319,1,0.08,0.08,-92225.0849,1,0.08,0.08,-869.8132,1,0.12,0.12,-375.3075,1,0.04,0.04,,,0.05,0,1.531,2,0.06,0.12,0.6606,2,0.02,0.04,-899.8295,1,0.06,0.06,,,0.06,0,,,0.06,0,3.115,1,0.06,0.06,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,0.7045,1,0.03,0.03,0,1,0.03,0.03,0.0041,1,0.03,0.03,,,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOTO.JK,Technology,Software - Infrastructure,umum,TTM,53,4.53,⚠️ KURANG,57.0894,5,0.03,0.15,-2.9019,1,0.08,0.08,-10.2814,1,0.08,0.08,-5.7598,1,0.12,0.12,-4.0035,1,0.04,0.04,,,0.05,0,0.536,4,0.06,0.24,0.3725,4,0.02,0.08,-0.9827,1,0.06,0.06,,,0.06,0,,,0.06,0,1.7697,3,0.06,0.18,,,0.05,0,0,2,0.06,0.12,6.4152,3,0.03,0.09,,,0.03,0,2.7292,5,0.03,0.15,542.5095,5,0.03,0.15,0.3894,2,0.03,0.06,32.5557,5,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOTO.JK,Technology,Software - Infrastructure,umum,2025,64,4.45,⚠️ KURANG,57.723,5,0.03,0.15,-2.0645,1,0.08,0.08,-6.4712,1,0.08,0.08,-3.7279,1,0.12,0.12,-2.5912,1,0.04,0.04,,,0.05,0,0.536,4,0.06,0.24,0.3725,4,0.02,0.08,-0.7236,1,0.06,0.06,,,0.06,0,,,0.06,0,2.3969,2,0.06,0.12,,,0.05,0,0,2,0.06,0.12,17.3106,4,0.03,0.12,,,0.03,0,2.7292,5,0.03,0.15,549.637,5,0.03,0.15,0.4004,2,0.03,0.06,33.4777,5,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOTO.JK,Technology,Software - Infrastructure,umum,2024,70,4.47,⚠️ KURANG,53.3586,5,0.03,0.15,-14.0985,1,0.08,0.08,-32.4322,1,0.08,0.08,-15.6261,1,0.12,0.12,-11.9305,1,0.04,0.04,,,0.05,0,0.3881,5,0.06,0.3,0.2963,4,0.02,0.08,-4.6264,1,0.06,0.06,,,0.06,0,,,0.06,0,2.5493,2,0.06,0.12,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,2.622,5,0.03,0.15,270.5223,5,0.03,0.15,0.3679,2,0.03,0.06,34.5555,5,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOTO.JK,Technology,Software - Infrastructure,umum,2023,86,4.39,⚠️ KURANG,65.5529,5,0.03,0.15,-69.5206,1,0.08,0.08,-611.3806,1,0.08,0.08,-238.3206,1,0.12,0.12,-167.0984,1,0.04,0.04,,,0.05,0,0.4845,5,0.06,0.3,0.3397,4,0.02,0.08,-28.7301,1,0.06,0.06,,,0.06,0,,,0.06,0,2.724,2,0.06,0.12,,,0.05,0,0,2,0.06,0.12,,,0.03,0,,,0.03,0,2.6217,5,0.03,0.15,71.3071,5,0.03,0.15,0.2733,1,0.03,0.03,24.5915,5,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
